"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITE"	"Centro"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	10636		
"ITE"	"Centro"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	239577		
"ITE"	"Centro"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	103366		
"ITE"	"Centro"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	95590		
"ITE"	"Centro"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2774		
"ITE"	"Centro"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	8825		
"ITE"	"Centro"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	198956		
"ITE"	"Centro"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	21204		
"ITE"	"Centro"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	19417		
"ITE"	"Centro"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	458		
"ITE"	"Centro"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1811		
"ITE"	"Centro"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	40621		
"ITE"	"Centro"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	22781		
"ITE"	"Centro"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	21669		
"ITE"	"Centro"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	894		
"ITE"	"Centro"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	2111		
"ITE"	"Centro"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	44450		
"ITE"	"Centro"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	147351		
"ITE"	"Centro"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	136676		
"ITE"	"Centro"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	4126		
"ITE"	"Centro"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	12747		
"ITE"	"Centro"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	284027		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	37207		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	34407		
"ITE1"	"Toscana"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1026		
"ITE1"	"Toscana"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	3122		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	71614		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	33666		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	31199		
"ITE1"	"Toscana"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	928		
"ITE1"	"Toscana"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	2837		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	64865		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3541		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3208		
"ITE1"	"Toscana"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	98		
"ITE1"	"Toscana"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	285		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	6749		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	7880		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	7439		
"ITE1"	"Toscana"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	320		
"ITE1"	"Toscana"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	736		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	15319		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	45087		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	41846		
"ITE1"	"Toscana"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1346		
"ITE1"	"Toscana"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	3858		
"ITE1"	"Toscana"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	86933		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	9391		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	8962		
"ITE2"	"Umbria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	320		
"ITE2"	"Umbria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	802		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	18353		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	9178		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	8763		
"ITE2"	"Umbria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	312		
"ITE2"	"Umbria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	785		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	17941		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	213		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	199		
"ITE2"	"Umbria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	8		
"ITE2"	"Umbria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	17		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	412		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1575		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1479		
"ITE2"	"Umbria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	71		
"ITE2"	"Umbria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	154		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	3054		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	10966		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	10441		
"ITE2"	"Umbria"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	391		
"ITE2"	"Umbria"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	956		
"ITE2"	"Umbria"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	21407		
"ITE3"	"Marche"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	17750		
"ITE3"	"Marche"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	16201		
"ITE3"	"Marche"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	515		
"ITE3"	"Marche"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1492		
"ITE3"	"Marche"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	33951		
"ITE3"	"Marche"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	16899		
"ITE3"	"Marche"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	15436		
"ITE3"	"Marche"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	489		
"ITE3"	"Marche"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1417		
"ITE3"	"Marche"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	32335		
"ITE3"	"Marche"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	851		
"ITE3"	"Marche"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	765		
"ITE3"	"Marche"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	26		
"ITE3"	"Marche"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	75		
"ITE3"	"Marche"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1616		
"ITE3"	"Marche"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1762		
"ITE3"	"Marche"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1732		
"ITE3"	"Marche"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	73		
"ITE3"	"Marche"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	163		
"ITE3"	"Marche"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	3494		
"ITE3"	"Marche"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	19512		
"ITE3"	"Marche"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	17933		
"ITE3"	"Marche"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	588		
"ITE3"	"Marche"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1655		
"ITE3"	"Marche"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	37445		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	60222		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	55437		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1371		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	5220		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	115659		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	43623		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	40192		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1045		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	3786		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	83815		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	16599		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	15245		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	326		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	1434		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	31844		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	11564		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	11019		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	430		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1058		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	22583		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	71786		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	66456		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	1801		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	6278		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	138242		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	151797		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	138009		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	4354		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	14341		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	289806		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	147620		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	134029		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	4202		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	13908		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	281649		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	4177		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	3980		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	152		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	433		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB_NSTA"	"non statale pubblica"	"2018"	"2018"	8157		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	38595		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	34823		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	1904		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	4110		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PRI"	"privata"	"2018"	"2018"	73418		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	190392		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	172832		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	6258		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	18451		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"ALL"	"totale"	"2018"	"2018"	363224		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	14758		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	13380		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	474		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	1286		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"PUB"	"pubblica"	"2018"	"2018"	28138		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	14622		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	13239		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	465		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"PRE"	"infanzia"	"STA"	"statale"	"2018"	"2018"	1272		
