"ITTER107"	"Territorio"	"TIPO_DATO_ISTR"	"Tipo dato"	"SEXISTAT1"	"Sesso"	"CITTADINANZA"	"Cittadinanza"	"ORDINESCOL2"	"Ordine scolastico"	"NATGIUR1"	"Gestione della scuola"	"TIME"	"Seleziona anno (anno t= anno sc. t-1 / t)"	"Value"	"Flag Codes"	"Flags"
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2194		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	74260		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1153		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	569		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	7300		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	154265		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	3347		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	80005		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2194		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	74260		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1153		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	569		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	7300		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	154265		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	3347		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	4131		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	23		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	4088		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	15		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	92		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	385		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	8219		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	38		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	84136		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2217		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	78348		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1168		
"ITE4"	"Lazio"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	661		
"ITE4"	"Lazio"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	7685		
"ITE4"	"Lazio"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	162484		
"ITE4"	"Lazio"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3385		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	220089		
"ITF"	"Sud"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	5281		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	205330		
"ITF"	"Sud"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	3133		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2024		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	21149		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	425419		
"ITF"	"Sud"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	8414		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	220089		
"ITF"	"Sud"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	5281		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	205330		
"ITF"	"Sud"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	3133		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2024		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	21149		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	425419		
"ITF"	"Sud"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	8414		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1664		
"ITF"	"Sud"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	37		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1538		
"ITF"	"Sud"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	26		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	68		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	209		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	3202		
"ITF"	"Sud"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	63		
"ITF"	"Sud"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	221753		
"ITF"	"Sud"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	5318		
"ITF"	"Sud"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	206868		
"ITF"	"Sud"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3159		
"ITF"	"Sud"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2092		
"ITF"	"Sud"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	21358		
"ITF"	"Sud"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	428621		
"ITF"	"Sud"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	8477		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	17913		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	415		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	16568		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	167		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	214		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1745		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	34481		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	582		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	17913		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	415		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	16568		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	167		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	214		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1745		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	34481		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	582		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	129		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	3		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	115		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	5		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	6		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	17		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	244		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	8		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	18042		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	418		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	16683		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	172		
"ITF1"	"Abruzzo"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	220		
"ITF1"	"Abruzzo"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1762		
"ITF1"	"Abruzzo"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	34725		
"ITF1"	"Abruzzo"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	590		
"ITF2"	"Molise"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	4029		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	105		
"ITF2"	"Molise"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	3650		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	61		
"ITF2"	"Molise"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	72		
"ITF2"	"Molise"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	411		
"ITF2"	"Molise"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	7679		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	166		
"ITF2"	"Molise"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	4029		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	105		
"ITF2"	"Molise"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	3650		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	61		
"ITF2"	"Molise"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	72		
"ITF2"	"Molise"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	411		
"ITF2"	"Molise"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	7679		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	166		
"ITF2"	"Molise"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	4029		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	105		
"ITF2"	"Molise"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	3650		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	61		
"ITF2"	"Molise"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	72		
"ITF2"	"Molise"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	411		
"ITF2"	"Molise"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	7679		
"ITF2"	"Molise"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	166		
"ITF3"	"Campania"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	99090		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	2543		
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	92337		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1732		
"ITF3"	"Campania"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	742		
"ITF3"	"Campania"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	9543		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	191427		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	4275		
"ITF3"	"Campania"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	99090		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	2543		
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	92337		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	1732		
"ITF3"	"Campania"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	742		
"ITF3"	"Campania"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	9543		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	191427		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"STA"	"statale"	"2018"	"2018"	4275		
"ITF3"	"Campania"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	1058		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	29		
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	962		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	21		
"ITF3"	"Campania"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	42		
"ITF3"	"Campania"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	132		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	2020		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PRI"	"privata"	"2018"	"2018"	50		
"ITF3"	"Campania"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	100148		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	2572		
"ITF3"	"Campania"	"ENR"	"iscritti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	93299		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"F"	"femmine"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	1753		
"ITF3"	"Campania"	"SCHO"	"scuole"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	784		
"ITF3"	"Campania"	"CLAS"	"classi"	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	9675		
"ITF3"	"Campania"	"ENR"	"iscritti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	193447		
"ITF3"	"Campania"	"REPT"	"ripetenti "	"T"	"totale"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"ALL"	"totale"	"2018"	"2018"	4325		
"ITF4"	"Puglia"	"ENR"	"iscritti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	61991		
"ITF4"	"Puglia"	"REPT"	"ripetenti "	"M"	"maschi"	"TOTAL"	"totale"	"LOW"	"secondaria I grado"	"PUB"	"pubblica"	"2018"	"2018"	1412		
